GEO_ID,NAME,DP05_0001E,DP05_0001M,DP05_0002E,DP05_0002M,DP05_0003E,DP05_0003M,DP05_0004E,DP05_0004M,DP05_0005E,DP05_0005M,DP05_0006E,DP05_0006M,DP05_0007E,DP05_0007M,DP05_0008E,DP05_0008M,DP05_0009E,DP05_0009M,DP05_0010E,DP05_0010M,DP05_0011E,DP05_0011M,DP05_0012E,DP05_0012M,DP05_0013E,DP05_0013M,DP05_0014E,DP05_0014M,DP05_0015E,DP05_0015M,DP05_0016E,DP05_0016M,DP05_0017E,DP05_0017M,DP05_0018E,DP05_0018M,DP05_0019E,DP05_0019M,DP05_0020E,DP05_0020M,DP05_0021E,DP05_0021M,DP05_0022E,DP05_0022M,DP05_0023E,DP05_0023M,DP05_0024E,DP05_0024M,DP05_0025E,DP05_0025M,DP05_0026E,DP05_0026M,DP05_0027E,DP05_0027M,DP05_0028E,DP05_0028M,DP05_0029E,DP05_0029M,DP05_0030E,DP05_0030M,DP05_0031E,DP05_0031M,DP05_0032E,DP05_0032M,DP05_0033E,DP05_0033M,DP05_0034E,DP05_0034M,DP05_0035E,DP05_0035M,DP05_0036E,DP05_0036M,DP05_0037E,DP05_0037M,DP05_0038E,DP05_0038M,DP05_0039E,DP05_0039M,DP05_0040E,DP05_0040M,DP05_0041E,DP05_0041M,DP05_0042E,DP05_0042M,DP05_0043E,DP05_0043M,DP05_0044E,DP05_0044M,DP05_0045E,DP05_0045M,DP05_0046E,DP05_0046M,DP05_0047E,DP05_0047M,DP05_0048E,DP05_0048M,DP05_0049E,DP05_0049M,DP05_0050E,DP05_0050M,DP05_0051E,DP05_0051M,DP05_0052E,DP05_0052M,DP05_0053E,DP05_0053M,DP05_0054E,DP05_0054M,DP05_0055E,DP05_0055M,DP05_0056E,DP05_0056M,DP05_0057E,DP05_0057M,DP05_0058E,DP05_0058M,DP05_0059E,DP05_0059M,DP05_0060E,DP05_0060M,DP05_0061E,DP05_0061M,DP05_0062E,DP05_0062M,DP05_0063E,DP05_0063M,DP05_0064E,DP05_0064M,DP05_0065E,DP05_0065M,DP05_0066E,DP05_0066M,DP05_0067E,DP05_0067M,DP05_0068E,DP05_0068M,DP05_0069E,DP05_0069M,DP05_0070E,DP05_0070M,DP05_0071E,DP05_0071M,DP05_0072E,DP05_0072M,DP05_0073E,DP05_0073M,DP05_0074E,DP05_0074M,DP05_0075E,DP05_0075M,DP05_0076E,DP05_0076M,DP05_0077E,DP05_0077M,DP05_0078E,DP05_0078M,DP05_0079E,DP05_0079M,DP05_0080E,DP05_0080M,DP05_0081E,DP05_0081M,DP05_0082E,DP05_0082M,DP05_0083E,DP05_0083M,DP05_0084E,DP05_0084M,DP05_0085E,DP05_0085M,DP05_0086E,DP05_0086M,DP05_0087E,DP05_0087M,DP05_0088E,DP05_0088M,DP05_0089E,DP05_0089M,DP05_0090E,DP05_0090M,DP05_0091E,DP05_0091M,DP05_0092E,DP05_0092M,DP05_0093E,DP05_0093M,DP05_0094E,DP05_0094M,DP05_0095E,DP05_0095M,DP05_0096E,DP05_0096M,DP05_0097E,DP05_0097M,DP05_0098E,DP05_0098M,DP05_0099E,DP05_0099M,DP05_0100E,DP05_0100M,DP05_0101E,DP05_0101M,DP05_0102E,DP05_0102M,DP05_0103E,DP05_0103M,DP05_0104E,DP05_0104M,DP05_0105E,DP05_0105M,DP05_0106E,DP05_0106M,DP05_0107E,DP05_0107M,DP05_0108E,DP05_0108M,DP05_0001PE,DP05_0001PM,DP05_0002PE,DP05_0002PM,DP05_0003PE,DP05_0003PM,DP05_0004PE,DP05_0004PM,DP05_0005PE,DP05_0005PM,DP05_0006PE,DP05_0006PM,DP05_0007PE,DP05_0007PM,DP05_0008PE,DP05_0008PM,DP05_0009PE,DP05_0009PM,DP05_0010PE,DP05_0010PM,DP05_0011PE,DP05_0011PM,DP05_0012PE,DP05_0012PM,DP05_0013PE,DP05_0013PM,DP05_0014PE,DP05_0014PM,DP05_0015PE,DP05_0015PM,DP05_0016PE,DP05_0016PM,DP05_0017PE,DP05_0017PM,DP05_0018PE,DP05_0018PM,DP05_0019PE,DP05_0019PM,DP05_0020PE,DP05_0020PM,DP05_0021PE,DP05_0021PM,DP05_0022PE,DP05_0022PM,DP05_0023PE,DP05_0023PM,DP05_0024PE,DP05_0024PM,DP05_0025PE,DP05_0025PM,DP05_0026PE,DP05_0026PM,DP05_0027PE,DP05_0027PM,DP05_0028PE,DP05_0028PM,DP05_0029PE,DP05_0029PM,DP05_0030PE,DP05_0030PM,DP05_0031PE,DP05_0031PM,DP05_0032PE,DP05_0032PM,DP05_0033PE,DP05_0033PM,DP05_0034PE,DP05_0034PM,DP05_0035PE,DP05_0035PM,DP05_0036PE,DP05_0036PM,DP05_0037PE,DP05_0037PM,DP05_0038PE,DP05_0038PM,DP05_0039PE,DP05_0039PM,DP05_0040PE,DP05_0040PM,DP05_0041PE,DP05_0041PM,DP05_0042PE,DP05_0042PM,DP05_0043PE,DP05_0043PM,DP05_0044PE,DP05_0044PM,DP05_0045PE,DP05_0045PM,DP05_0046PE,DP05_0046PM,DP05_0047PE,DP05_0047PM,DP05_0048PE,DP05_0048PM,DP05_0049PE,DP05_0049PM,DP05_0050PE,DP05_0050PM,DP05_0051PE,DP05_0051PM,DP05_0052PE,DP05_0052PM,DP05_0053PE,DP05_0053PM,DP05_0054PE,DP05_0054PM,DP05_0055PE,DP05_0055PM,DP05_0056PE,DP05_0056PM,DP05_0057PE,DP05_0057PM,DP05_0058PE,DP05_0058PM,DP05_0059PE,DP05_0059PM,DP05_0060PE,DP05_0060PM,DP05_0061PE,DP05_0061PM,DP05_0062PE,DP05_0062PM,DP05_0063PE,DP05_0063PM,DP05_0064PE,DP05_0064PM,DP05_0065PE,DP05_0065PM,DP05_0066PE,DP05_0066PM,DP05_0067PE,DP05_0067PM,DP05_0068PE,DP05_0068PM,DP05_0069PE,DP05_0069PM,DP05_0070PE,DP05_0070PM,DP05_0071PE,DP05_0071PM,DP05_0072PE,DP05_0072PM,DP05_0073PE,DP05_0073PM,DP05_0074PE,DP05_0074PM,DP05_0075PE,DP05_0075PM,DP05_0076PE,DP05_0076PM,DP05_0077PE,DP05_0077PM,DP05_0078PE,DP05_0078PM,DP05_0079PE,DP05_0079PM,DP05_0080PE,DP05_0080PM,DP05_0081PE,DP05_0081PM,DP05_0082PE,DP05_0082PM,DP05_0083PE,DP05_0083PM,DP05_0084PE,DP05_0084PM,DP05_0085PE,DP05_0085PM,DP05_0086PE,DP05_0086PM,DP05_0087PE,DP05_0087PM,DP05_0088PE,DP05_0088PM,DP05_0089PE,DP05_0089PM,DP05_0090PE,DP05_0090PM,DP05_0091PE,DP05_0091PM,DP05_0092PE,DP05_0092PM,DP05_0093PE,DP05_0093PM,DP05_0094PE,DP05_0094PM,DP05_0095PE,DP05_0095PM,DP05_0096PE,DP05_0096PM,DP05_0097PE,DP05_0097PM,DP05_0098PE,DP05_0098PM,DP05_0099PE,DP05_0099PM,DP05_0100PE,DP05_0100PM,DP05_0101PE,DP05_0101PM,DP05_0102PE,DP05_0102PM,DP05_0103PE,DP05_0103PM,DP05_0104PE,DP05_0104PM,DP05_0105PE,DP05_0105PM,DP05_0106PE,DP05_0106PM,DP05_0107PE,DP05_0107PM,DP05_0108PE,DP05_0108PM
0400000US04,Arizona,7378838,*****,3683473,566,3695365,566,99.7,0.1,397518,285,436079,4386,468651,4313,488982,834,498933,872,1018722,749,933789,630,855798,531,427120,4012,455695,4042,797335,389,456810,3012,143406,3048,39,0.1,1594376,318,5975507,2526,5784462,318,5488881,2617,1668181,3449,1397551,313,5784462,318,2868866,346,2915596,344,98.4,0.1,1397551,313,646599,206,750952,233,86.1,0.1,7378838,*****,5936853,13656,1441985,13656,5936853,13656,4353879,10131,3750,803,552938,10306,374481,6514,258229,5959,138341,5085,6186,846,3019954,14454,339563,4381,173497,5219,4297,1171,3388,1275,5033,959,6158,1207,3496,1009,143694,4837,294139,4088,11657,1833,257,114,4183,944,51,57,138033,2970,48,83,139910,3907,264019,2903,67943,3542,47821,2726,49155,2496,11559,1341,19524,1714,31091,2113,36926,2495,14394,1104,3080,700,4904,788,2228,546,4182,634,670859,11417,1441985,13656,83903,3515,89337,2849,78599,3135,1056409,13880,9333,1235,14026,1516,7378838,*****,5739694,12325,484864,3120,448709,5216,383718,3113,37638,1812,1805755,11779,7378838,*****,2313806,*****,1987288,8181,53298,3115,24600,2200,248620,6446,5065032,*****,3879594,3371,322321,4034,237195,2449,256161,3027,12507,824,33946,1972,323308,6163,59111,2880,264197,5524,3192839,631,5324116,7322,2637182,4562,2686934,4656,7378838,(X),49.9,0.1,50.1,0.1,(X),(X),5.4,0.1,5.9,0.1,6.4,0.1,6.6,0.1,6.8,0.1,13.8,0.1,12.7,0.1,11.6,0.1,5.8,0.1,6.2,0.1,10.8,0.1,6.2,0.1,1.9,0.1,(X),(X),21.6,0.1,81,0.1,78.4,0.1,74.4,0.1,22.6,0.1,18.9,0.1,5784462,(X),49.6,0.1,50.4,0.1,(X),(X),1397551,(X),46.3,0.1,53.7,0.1,(X),(X),7378838,(X),80.5,0.2,19.5,0.2,80.5,0.2,59,0.1,0.1,0.1,7.5,0.1,5.1,0.1,3.5,0.1,1.9,0.1,0.1,0.1,40.9,0.2,4.6,0.1,2.4,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0.1,1.9,0.1,4,0.1,0.2,0.1,0,0.1,0.1,0.1,0,0.1,1.9,0.1,0,0.1,1.9,0.1,3.6,0.1,0.9,0.1,0.6,0.1,0.7,0.1,0.2,0.1,0.3,0.1,0.4,0.1,0.5,0.1,0.2,0.1,0,0.1,0.1,0.1,0,0.1,0.1,0.1,9.1,0.2,19.5,0.2,1.1,0.1,1.2,0.1,1.1,0.1,14.3,0.2,0.1,0.1,0.2,0.1,7378838,(X),77.8,0.2,6.6,0.1,6.1,0.1,5.2,0.1,0.5,0.1,24.5,0.2,7378838,(X),31.4,*****,26.9,0.1,0.7,0.1,0.3,0.1,3.4,0.1,68.6,*****,52.6,0.1,4.4,0.1,3.2,0.1,3.5,0.1,0.2,0.1,0.5,0.1,4.4,0.1,0.8,0.1,3.6,0.1,(X),(X),5324116,(X),49.5,0.1,50.5,0.1
0500000US04001,"Apache County, Arizona",65341,*****,32217,168,33124,168,97.3,1,3748,8,4747,336,5255,279,5101,112,4140,153,8223,168,7709,136,6994,104,3678,370,4742,369,6816,102,3249,193,939,177,36.6,0.4,16983,234,50724,258,48358,234,45486,314,13719,294,11004,82,48358,234,23810,155,24548,133,97,0.7,11004,82,5002,55,6002,53,83.3,1.1,65341,*****,62337,482,3004,482,62337,482,13582,475,0,33,3011,714,1481,475,969,385,131,95,9,19,7981,742,633,76,218,153,0,33,47,57,25,44,0,33,0,33,343,156,46752,353,0,33,1,5,0,33,0,33,44080,791,0,33,2671,687,465,49,44,53,56,42,330,66,19,15,6,10,6,10,4,10,77,33,0,33,12,16,37,28,28,23,828,290,3004,482,238,99,561,253,47,47,1276,316,448,264,11,17,65341,*****,15830,450,1330,282,48171,238,525,33,90,13,2525,413,65341,*****,4169,*****,3378,236,81,58,111,103,599,212,61172,*****,12284,84,630,76,46386,336,465,49,77,33,20,46,1310,350,79,63,1231,343,28997,87,47968,254,23583,148,24385,149,65341,(X),49.3,0.3,50.7,0.3,(X),(X),5.7,0.1,7.3,0.5,8,0.4,7.8,0.2,6.3,0.2,12.6,0.3,11.8,0.2,10.7,0.2,5.6,0.6,7.3,0.6,10.4,0.2,5,0.3,1.4,0.3,(X),(X),26,0.4,77.6,0.4,74,0.4,69.6,0.5,21,0.4,16.8,0.1,48358,(X),49.2,0.2,50.8,0.2,(X),(X),11004,(X),45.5,0.3,54.5,0.3,(X),(X),65341,(X),95.4,0.7,4.6,0.7,95.4,0.7,20.8,0.7,0,0.1,4.6,1.1,2.3,0.7,1.5,0.6,0.2,0.1,0,0.1,12.2,1.1,1,0.1,0.3,0.2,0,0.1,0.1,0.1,0,0.1,0,0.1,0,0.1,0.5,0.2,71.6,0.5,0,0.1,0,0.1,0,0.1,0,0.1,67.5,1.2,0,0.1,4.1,1.1,0.7,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1,1.3,0.4,4.6,0.7,0.4,0.2,0.9,0.4,0.1,0.1,2,0.5,0.7,0.4,0,0.1,65341,(X),24.2,0.7,2,0.4,73.7,0.4,0.8,0.1,0.1,0.1,3.9,0.6,65341,(X),6.4,*****,5.2,0.4,0.1,0.1,0.2,0.2,0.9,0.3,93.6,*****,18.8,0.1,1,0.1,71,0.5,0.7,0.1,0.1,0.1,0,0.1,2,0.5,0.1,0.1,1.9,0.5,(X),(X),47968,(X),49.2,0.2,50.8,0.2
0500000US04003,"Cochise County, Arizona",125566,*****,63772,128,61794,128,103.2,0.4,6356,36,7357,436,7449,440,7782,178,6844,139,15226,217,14676,169,12710,130,7791,506,8211,504,17877,137,10904,365,2383,375,43,0.4,25890,*****,102646,271,99676,*****,95094,273,36364,412,31164,64,99676,*****,50652,*****,49024,*****,103.3,*****,31164,64,15004,64,16160,*****,92.8,0.4,125566,*****,94213,1616,31353,1616,94213,1616,77951,1387,9,12,11479,1295,6910,817,4588,695,1227,300,35,40,53703,2060,4104,455,2222,350,4,9,14,30,0,33,10,15,0,33,1854,424,1370,351,54,38,14,22,153,138,0,33,122,87,0,33,1027,293,2423,293,159,175,183,109,727,245,205,96,410,147,268,173,471,290,260,227,0,33,207,224,6,10,47,45,8105,1023,31353,1616,1724,351,1413,186,1460,316,24319,1611,127,97,163,104,125566,*****,108281,1160,7342,418,3694,468,5309,384,663,335,33376,1537,125566,*****,43531,*****,38609,774,1541,451,242,151,3139,673,82035,*****,67885,567,3682,361,568,132,2330,300,250,227,804,397,6516,577,1339,380,5177,413,59666,115,94527,561,48526,398,46001,371,125566,(X),50.8,0.1,49.2,0.1,(X),(X),5.1,0.1,5.9,0.3,5.9,0.4,6.2,0.1,5.5,0.1,12.1,0.2,11.7,0.1,10.1,0.1,6.2,0.4,6.5,0.4,14.2,0.1,8.7,0.3,1.9,0.3,(X),(X),20.6,*****,81.7,0.2,79.4,*****,75.7,0.2,29,0.3,24.8,0.1,99676,(X),50.8,*****,49.2,*****,(X),(X),31164,(X),48.1,0.1,51.9,0.1,(X),(X),125566,(X),75,1.3,25,1.3,75,1.3,62.1,1.1,0,0.1,9.1,1,5.5,0.7,3.7,0.6,1,0.2,0,0.1,42.8,1.6,3.3,0.4,1.8,0.3,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,1.5,0.3,1.1,0.3,0,0.1,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0.8,0.2,1.9,0.2,0.1,0.1,0.1,0.1,0.6,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.4,0.2,0.2,0.2,0,0.1,0.2,0.2,0,0.1,0,0.1,6.5,0.8,25,1.3,1.4,0.3,1.1,0.1,1.2,0.3,19.4,1.3,0.1,0.1,0.1,0.1,125566,(X),86.2,0.9,5.8,0.3,2.9,0.4,4.2,0.3,0.5,0.3,26.6,1.2,125566,(X),34.7,*****,30.7,0.6,1.2,0.4,0.2,0.1,2.5,0.5,65.3,*****,54.1,0.5,2.9,0.3,0.5,0.1,1.9,0.2,0.2,0.2,0.6,0.3,5.2,0.5,1.1,0.3,4.1,0.3,(X),(X),94527,(X),51.3,0.3,48.7,0.3
0500000US04005,"Coconino County, Arizona",144508,*****,71308,84,73200,84,97.4,0.2,6738,112,7607,475,8648,492,15334,539,17985,577,20100,202,16751,103,14636,154,7009,537,8740,531,13608,78,5898,231,1454,234,32.8,0.2,28234,*****,119681,295,116274,*****,101316,651,25935,463,20960,85,116274,*****,57046,55,59228,55,96.3,0.2,20960,85,9996,68,10964,45,91.2,0.7,144508,*****,130214,1421,14294,1421,130214,1421,80956,993,0,33,8007,774,7356,857,5152,801,1925,393,32,30,58484,1625,2060,228,1030,275,126,182,16,24,27,44,49,66,55,83,757,221,36562,758,37,39,0,33,0,33,0,33,31587,963,0,33,4938,730,2684,358,458,213,527,189,498,151,128,76,244,208,73,62,756,238,241,108,86,104,31,35,81,73,43,39,7711,1078,14294,1421,842,306,2769,670,1634,330,6802,982,99,102,201,139,144508,*****,94439,1429,4060,634,40790,740,5007,241,674,167,15863,1058,144508,*****,22327,*****,15710,932,567,211,552,272,5498,892,122181,*****,75379,462,1995,222,34936,643,2516,355,166,59,663,218,6526,870,1139,432,5387,783,70645,156,112728,577,55311,366,57417,370,144508,(X),49.3,0.1,50.7,0.1,(X),(X),4.7,0.1,5.3,0.3,6,0.3,10.6,0.4,12.4,0.4,13.9,0.1,11.6,0.1,10.1,0.1,4.9,0.4,6,0.4,9.4,0.1,4.1,0.2,1,0.2,(X),(X),19.5,*****,82.8,0.2,80.5,*****,70.1,0.5,17.9,0.3,14.5,0.1,116274,(X),49.1,0.1,50.9,0.1,(X),(X),20960,(X),47.7,0.2,52.3,0.2,(X),(X),144508,(X),90.1,1,9.9,1,90.1,1,56,0.7,0,0.1,5.5,0.5,5.1,0.6,3.6,0.6,1.3,0.3,0,0.1,40.5,1.1,1.4,0.2,0.7,0.2,0.1,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.5,0.2,25.3,0.5,0,0.1,0,0.1,0,0.1,0,0.1,21.9,0.7,0,0.1,3.4,0.5,1.9,0.2,0.3,0.1,0.4,0.1,0.3,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.5,0.2,0.2,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,5.3,0.7,9.9,1,0.6,0.2,1.9,0.5,1.1,0.2,4.7,0.7,0.1,0.1,0.1,0.1,144508,(X),65.4,1,2.8,0.4,28.2,0.5,3.5,0.2,0.5,0.1,11,0.7,144508,(X),15.5,*****,10.9,0.6,0.4,0.1,0.4,0.2,3.8,0.6,84.5,*****,52.2,0.3,1.4,0.2,24.2,0.4,1.7,0.2,0.1,0.1,0.5,0.2,4.5,0.6,0.8,0.3,3.7,0.5,(X),(X),112728,(X),49.1,0.2,50.9,0.2
0500000US04007,"Gila County, Arizona",53795,*****,26953,109,26842,109,100.4,0.8,2323,32,3110,339,2835,353,2661,221,2476,209,5295,345,5182,281,5065,123,2918,361,5309,400,9655,85,5437,298,1529,296,51.1,0.6,10028,81,44798,162,43767,81,42522,215,19673,384,16621,92,43767,81,21790,120,21977,108,99.1,1,16621,92,8150,73,8471,71,96.2,1.3,53795,*****,44060,958,9735,958,44060,958,35199,657,0,33,4925,703,2585,708,2205,467,999,363,0,33,24485,1332,289,124,75,62,0,33,0,33,43,72,0,33,0,33,171,104,5279,720,36,56,0,33,4,10,0,33,294,147,0,33,4945,709,415,100,0,33,20,27,199,113,0,33,150,135,1,5,45,46,46,57,0,33,36,51,0,33,10,20,2832,619,9735,958,231,109,4514,646,116,100,4294,684,16,21,64,66,53795,*****,44732,991,646,105,10273,431,595,104,82,106,7544,728,53795,*****,9659,*****,7986,429,283,195,84,113,1306,459,44136,*****,33043,298,248,109,4953,655,415,100,46,57,135,146,5296,671,490,260,4806,666,32742,46,43145,211,21504,146,21641,200,53795,(X),50.1,0.2,49.9,0.2,(X),(X),4.3,0.1,5.8,0.6,5.3,0.7,4.9,0.4,4.6,0.4,9.8,0.6,9.6,0.5,9.4,0.2,5.4,0.7,9.9,0.7,17.9,0.2,10.1,0.6,2.8,0.6,(X),(X),18.6,0.2,83.3,0.3,81.4,0.2,79,0.4,36.6,0.7,30.9,0.2,43767,(X),49.8,0.2,50.2,0.2,(X),(X),16621,(X),49,0.3,51,0.3,(X),(X),53795,(X),81.9,1.8,18.1,1.8,81.9,1.8,65.4,1.2,0,0.1,9.2,1.3,4.8,1.3,4.1,0.9,1.9,0.7,0,0.1,45.5,2.5,0.5,0.2,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1,0,0.1,0.3,0.2,9.8,1.3,0.1,0.1,0,0.1,0,0.1,0,0.1,0.5,0.3,0,0.1,9.2,1.3,0.8,0.2,0,0.1,0,0.1,0.4,0.2,0,0.1,0.3,0.3,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0,0.1,5.3,1.2,18.1,1.8,0.4,0.2,8.4,1.2,0.2,0.2,8,1.3,0,0.1,0.1,0.1,53795,(X),83.2,1.8,1.2,0.2,19.1,0.8,1.1,0.2,0.2,0.2,14,1.4,53795,(X),18,*****,14.8,0.8,0.5,0.4,0.2,0.2,2.4,0.9,82,*****,61.4,0.6,0.5,0.2,9.2,1.2,0.8,0.2,0.1,0.1,0.3,0.3,9.8,1.2,0.9,0.5,8.9,1.2,(X),(X),43145,(X),49.8,0.3,50.2,0.3
0500000US04009,"Graham County, Arizona",39232,*****,20917,151,18315,151,114.2,1.8,2456,3,2640,246,3191,246,2996,215,2714,198,5724,91,5379,144,4436,106,1735,230,2274,262,3459,89,1699,198,529,171,34.9,0.2,10124,29,30250,128,29108,29,27469,262,7189,253,5687,76,29108,29,15751,142,13357,151,117.9,2.4,5687,76,2658,12,3029,77,87.8,2.3,39232,*****,30867,827,8365,827,30867,827,24317,678,0,30,5015,900,1258,339,1108,301,500,283,0,30,16436,1023,641,84,297,128,1,2,0,30,0,30,0,30,0,30,343,130,3505,346,76,92,0,30,31,72,0,30,224,159,0,30,3174,325,225,124,0,30,10,19,172,119,0,30,0,30,0,30,43,44,218,157,8,13,123,121,0,30,87,106,1961,501,8365,827,123,82,1840,334,186,109,5932,725,57,67,24,25,39232,*****,32562,603,909,98,5542,234,455,130,268,163,8083,695,39232,*****,12075,*****,10938,290,139,107,0,30,998,257,27157,*****,20691,145,640,83,3251,307,194,105,23,31,138,99,2220,348,219,126,2001,331,14122,37,28622,207,15421,230,13201,177,39232,(X),53.3,0.4,46.7,0.4,(X),(X),6.3,0.1,6.7,0.6,8.1,0.6,7.6,0.5,6.9,0.5,14.6,0.2,13.7,0.4,11.3,0.3,4.4,0.6,5.8,0.7,8.8,0.2,4.3,0.5,1.3,0.4,(X),(X),25.8,0.1,77.1,0.3,74.2,0.1,70,0.7,18.3,0.6,14.5,0.2,29108,(X),54.1,0.5,45.9,0.5,(X),(X),5687,(X),46.7,0.7,53.3,0.7,(X),(X),39232,(X),78.7,2.1,21.3,2.1,78.7,2.1,62,1.7,0,0.1,12.8,2.3,3.2,0.9,2.8,0.8,1.3,0.7,0,0.1,41.9,2.6,1.6,0.2,0.8,0.3,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.9,0.3,8.9,0.9,0.2,0.2,0,0.1,0.1,0.2,0,0.1,0.6,0.4,0,0.1,8.1,0.8,0.6,0.3,0,0.1,0,0.1,0.4,0.3,0,0.1,0,0.1,0,0.1,0.1,0.1,0.6,0.4,0,0.1,0.3,0.3,0,0.1,0.2,0.3,5,1.3,21.3,2.1,0.3,0.2,4.7,0.9,0.5,0.3,15.1,1.8,0.1,0.2,0.1,0.1,39232,(X),83,1.5,2.3,0.3,14.1,0.6,1.2,0.3,0.7,0.4,20.6,1.8,39232,(X),30.8,*****,27.9,0.7,0.4,0.3,0,0.1,2.5,0.7,69.2,*****,52.7,0.4,1.6,0.2,8.3,0.8,0.5,0.3,0.1,0.1,0.4,0.3,5.7,0.9,0.6,0.3,5.1,0.8,(X),(X),28622,(X),53.9,0.6,46.1,0.6
0500000US04011,"Greenlee County, Arizona",9409,*****,5144,173,4265,173,120.6,8.9,548,175,940,118,504,165,575,69,468,101,1493,218,1455,267,1079,243,683,199,335,125,796,74,429,121,104,99,36.3,0.8,2396,58,7305,71,7013,58,6807,98,1558,177,1329,101,7013,58,3863,102,3150,99,122.6,6.8,1329,101,614,4,715,100,85.9,12,9409,*****,6500,464,2909,464,6500,464,5409,439,0,20,581,241,354,287,111,73,67,62,8,13,4288,512,134,52,34,37,0,20,0,20,0,20,1,2,0,20,99,67,196,121,0,20,0,20,4,8,0,20,80,104,0,20,112,102,134,171,0,20,0,20,133,170,0,20,0,20,0,20,1,2,0,20,0,20,0,20,0,20,0,20,627,228,2909,464,75,56,184,150,0,20,2531,429,0,20,4,12,9409,*****,8314,284,243,29,396,177,193,184,73,126,3207,453,9409,*****,4396,*****,4134,135,0,20,16,25,246,132,5013,*****,4239,41,134,52,167,120,134,171,0,20,5,13,334,171,49,39,285,169,4433,14,6789,173,3714,152,3075,117,9409,(X),54.7,1.8,45.3,1.8,(X),(X),5.8,1.9,10,1.3,5.4,1.8,6.1,0.7,5,1.1,15.9,2.3,15.5,2.8,11.5,2.6,7.3,2.1,3.6,1.3,8.5,0.8,4.6,1.3,1.1,1.1,(X),(X),25.5,0.6,77.6,0.8,74.5,0.6,72.3,1,16.6,1.9,14.1,1.1,7013,(X),55.1,1.4,44.9,1.4,(X),(X),1329,(X),46.2,3.5,53.8,3.5,(X),(X),9409,(X),69.1,4.9,30.9,4.9,69.1,4.9,57.5,4.7,0,0.5,6.2,2.6,3.8,3,1.2,0.8,0.7,0.7,0.1,0.1,45.6,5.4,1.4,0.6,0.4,0.4,0,0.5,0,0.5,0,0.5,0,0.1,0,0.5,1.1,0.7,2.1,1.3,0,0.5,0,0.5,0,0.1,0,0.5,0.9,1.1,0,0.5,1.2,1.1,1.4,1.8,0,0.5,0,0.5,1.4,1.8,0,0.5,0,0.5,0,0.5,0,0.1,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,6.7,2.4,30.9,4.9,0.8,0.6,2,1.6,0,0.5,26.9,4.6,0,0.5,0,0.1,9409,(X),88.4,3,2.6,0.3,4.2,1.9,2.1,2,0.8,1.3,34.1,4.8,9409,(X),46.7,*****,43.9,1.4,0,0.5,0.2,0.3,2.6,1.4,53.3,*****,45.1,0.4,1.4,0.6,1.8,1.3,1.4,1.8,0,0.5,0.1,0.1,3.5,1.8,0.5,0.4,3,1.8,(X),(X),6789,(X),54.7,1.5,45.3,1.5
